"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","HUR","TOT","PC_LF","Q","2017-Q2",5.866667,
"DNK","HUR","TOT","PC_LF","Q","2017-Q3",5.833333,
"DNK","HUR","TOT","PC_LF","Q","2017-Q4",5.466667,
"DNK","HUR","TOT","PC_LF","Q","2018-Q1",5.133333,
"DNK","HUR","TOT","PC_LF","Q","2018-Q2",5.2,
"DNK","HUR","TOT","PC_LF","Q","2018-Q3",4.966667,
"DNK","HUR","TOT","PC_LF","Q","2018-Q4",5.1,
"DNK","HUR","TOT","PC_LF","Q","2019-Q1",5.233333,
"DNK","HUR","TOT","PC_LF","Q","2019-Q2",4.933333,
"DNK","HUR","TOT","PC_LF","Q","2019-Q3",4.933333,
"DNK","HUR","TOT","PC_LF","Q","2019-Q4",5.066667,
"DNK","HUR","TOT","PC_LF","Q","2020-Q1",4.8,
"DNK","HUR","TOT","PC_LF","Q","2020-Q2",5.533333,
"DNK","HUR","TOT","PC_LF","Q","2020-Q3",6.266667,
"DNK","HUR","TOT","PC_LF","Q","2020-Q4",5.966667,
"DNK","HUR","TOT","PC_LF","Q","2021-Q1",5.933333,
"DNK","HUR","TOT","PC_LF","Q","2021-Q2",5.1,
"DNK","HUR","TOT","PC_LF","Q","2021-Q3",4.766667,
"DNK","HUR","TOT","PC_LF","Q","2021-Q4",4.566667,
"FIN","HUR","TOT","PC_LF","Q","2004-Q3",8.633333,
"FIN","HUR","TOT","PC_LF","Q","2004-Q4",8.566667,
"FIN","HUR","TOT","PC_LF","Q","2005-Q1",8.7,
"FIN","HUR","TOT","PC_LF","Q","2005-Q2",8.433333,
"FIN","HUR","TOT","PC_LF","Q","2005-Q3",8.133333,
"FIN","HUR","TOT","PC_LF","Q","2005-Q4",8.233334,
"FIN","HUR","TOT","PC_LF","Q","2006-Q1",8,
"FIN","HUR","TOT","PC_LF","Q","2006-Q2",7.766667,
"FIN","HUR","TOT","PC_LF","Q","2006-Q3",7.633333,
"FIN","HUR","TOT","PC_LF","Q","2006-Q4",7.366667,
"FIN","HUR","TOT","PC_LF","Q","2007-Q1",7.166667,
"FIN","HUR","TOT","PC_LF","Q","2007-Q2",6.666667,
"FIN","HUR","TOT","PC_LF","Q","2007-Q3",6.9,
"FIN","HUR","TOT","PC_LF","Q","2007-Q4",6.633333,
"FIN","HUR","TOT","PC_LF","Q","2008-Q1",6.333333,
"FIN","HUR","TOT","PC_LF","Q","2008-Q2",6.166667,
"FIN","HUR","TOT","PC_LF","Q","2008-Q3",6.4,
"FIN","HUR","TOT","PC_LF","Q","2008-Q4",6.566667,"B"
"FIN","HUR","TOT","PC_LF","Q","2009-Q1",7.4,
"FIN","HUR","TOT","PC_LF","Q","2009-Q2",8.566667,
"FIN","HUR","TOT","PC_LF","Q","2009-Q3",8.566667,
"FIN","HUR","TOT","PC_LF","Q","2009-Q4",9.066667,
"FIN","HUR","TOT","PC_LF","Q","2010-Q1",9,
"FIN","HUR","TOT","PC_LF","Q","2010-Q2",8.533334,
"FIN","HUR","TOT","PC_LF","Q","2010-Q3",8.433333,
"FIN","HUR","TOT","PC_LF","Q","2010-Q4",8.333333,
"FIN","HUR","TOT","PC_LF","Q","2011-Q1",8.433333,
"FIN","HUR","TOT","PC_LF","Q","2011-Q2",7.866667,
"FIN","HUR","TOT","PC_LF","Q","2011-Q3",7.866667,
"FIN","HUR","TOT","PC_LF","Q","2011-Q4",7.666667,
"FIN","HUR","TOT","PC_LF","Q","2012-Q1",7.733333,
"FIN","HUR","TOT","PC_LF","Q","2012-Q2",7.666667,
"FIN","HUR","TOT","PC_LF","Q","2012-Q3",8.066667,
"FIN","HUR","TOT","PC_LF","Q","2012-Q4",7.866667,
"FIN","HUR","TOT","PC_LF","Q","2013-Q1",8.433333,
"FIN","HUR","TOT","PC_LF","Q","2013-Q2",8.066667,
"FIN","HUR","TOT","PC_LF","Q","2013-Q3",8.166667,
"FIN","HUR","TOT","PC_LF","Q","2013-Q4",8.5,
"FIN","HUR","TOT","PC_LF","Q","2014-Q1",8.666667,
"FIN","HUR","TOT","PC_LF","Q","2014-Q2",8.633333,
"FIN","HUR","TOT","PC_LF","Q","2014-Q3",8.6,
"FIN","HUR","TOT","PC_LF","Q","2014-Q4",9.2,
"FIN","HUR","TOT","PC_LF","Q","2015-Q1",9.3,
"FIN","HUR","TOT","PC_LF","Q","2015-Q2",9.533334,
"FIN","HUR","TOT","PC_LF","Q","2015-Q3",9.433333,
"FIN","HUR","TOT","PC_LF","Q","2015-Q4",9.5,
"FIN","HUR","TOT","PC_LF","Q","2016-Q1",9.166667,
"FIN","HUR","TOT","PC_LF","Q","2016-Q2",8.9,
"FIN","HUR","TOT","PC_LF","Q","2016-Q3",8.666667,
"FIN","HUR","TOT","PC_LF","Q","2016-Q4",8.933333,
"FIN","HUR","TOT","PC_LF","Q","2017-Q1",8.933333,
"FIN","HUR","TOT","PC_LF","Q","2017-Q2",9,
"FIN","HUR","TOT","PC_LF","Q","2017-Q3",8.666667,
"FIN","HUR","TOT","PC_LF","Q","2017-Q4",8.366667,
"FIN","HUR","TOT","PC_LF","Q","2018-Q1",8.366667,
"FIN","HUR","TOT","PC_LF","Q","2018-Q2",7.333333,
"FIN","HUR","TOT","PC_LF","Q","2018-Q3",7.266667,
"FIN","HUR","TOT","PC_LF","Q","2018-Q4",6.733333,
"FIN","HUR","TOT","PC_LF","Q","2019-Q1",6.666667,
"FIN","HUR","TOT","PC_LF","Q","2019-Q2",6.733333,
"FIN","HUR","TOT","PC_LF","Q","2019-Q3",6.766667,
"FIN","HUR","TOT","PC_LF","Q","2019-Q4",6.766667,
"FIN","HUR","TOT","PC_LF","Q","2020-Q1",6.733333,
"FIN","HUR","TOT","PC_LF","Q","2020-Q2",7.8,
"FIN","HUR","TOT","PC_LF","Q","2020-Q3",8.433333,
"FIN","HUR","TOT","PC_LF","Q","2020-Q4",8.1,
"FIN","HUR","TOT","PC_LF","Q","2021-Q1",7.966667,
"FIN","HUR","TOT","PC_LF","Q","2021-Q2",8.166667,
"FIN","HUR","TOT","PC_LF","Q","2021-Q3",7.5,
"FIN","HUR","TOT","PC_LF","Q","2021-Q4",6.9,
"FRA","HUR","TOT","PC_LF","Q","2004-Q3",8.833333,
"FRA","HUR","TOT","PC_LF","Q","2004-Q4",8.933333,
"FRA","HUR","TOT","PC_LF","Q","2005-Q1",8.633333,
"FRA","HUR","TOT","PC_LF","Q","2005-Q2",8.8,
"FRA","HUR","TOT","PC_LF","Q","2005-Q3",8.966666,
"FRA","HUR","TOT","PC_LF","Q","2005-Q4",9.1,
"FRA","HUR","TOT","PC_LF","Q","2006-Q1",9.166667,
"FRA","HUR","TOT","PC_LF","Q","2006-Q2",8.933333,
"FRA","HUR","TOT","PC_LF","Q","2006-Q3",8.933333,
"FRA","HUR","TOT","PC_LF","Q","2006-Q4",8.366667,
"FRA","HUR","TOT","PC_LF","Q","2007-Q1",8.466666,
"FRA","HUR","TOT","PC_LF","Q","2007-Q2",8.133333,
"FRA","HUR","TOT","PC_LF","Q","2007-Q3",8,
"FRA","HUR","TOT","PC_LF","Q","2007-Q4",7.5,
"FRA","HUR","TOT","PC_LF","Q","2008-Q1",7.133333,
"FRA","HUR","TOT","PC_LF","Q","2008-Q2",7.333333,
"FRA","HUR","TOT","PC_LF","Q","2008-Q3",7.5,
"FRA","HUR","TOT","PC_LF","Q","2008-Q4",7.8,
"FRA","HUR","TOT","PC_LF","Q","2009-Q1",8.566667,
"FRA","HUR","TOT","PC_LF","Q","2009-Q2",9.166667,
"FRA","HUR","TOT","PC_LF","Q","2009-Q3",9.2,
"FRA","HUR","TOT","PC_LF","Q","2009-Q4",9.533334,
"FRA","HUR","TOT","PC_LF","Q","2010-Q1",9.4,
"FRA","HUR","TOT","PC_LF","Q","2010-Q2",9.266666,
"FRA","HUR","TOT","PC_LF","Q","2010-Q3",9.2,
"FRA","HUR","TOT","PC_LF","Q","2010-Q4",9.2,
"FRA","HUR","TOT","PC_LF","Q","2011-Q1",9.166667,
"FRA","HUR","TOT","PC_LF","Q","2011-Q2",9.1,
"FRA","HUR","TOT","PC_LF","Q","2011-Q3",9.2,
"FRA","HUR","TOT","PC_LF","Q","2011-Q4",9.366667,
"FRA","HUR","TOT","PC_LF","Q","2012-Q1",9.5,
"FRA","HUR","TOT","PC_LF","Q","2012-Q2",9.7,
"FRA","HUR","TOT","PC_LF","Q","2012-Q3",9.733334,
"FRA","HUR","TOT","PC_LF","Q","2012-Q4",10.2,
"FRA","HUR","TOT","PC_LF","Q","2013-Q1",10.4,
"FRA","HUR","TOT","PC_LF","Q","2013-Q2",10.43333,
"FRA","HUR","TOT","PC_LF","Q","2013-Q3",10.2,
"FRA","HUR","TOT","PC_LF","Q","2013-Q4",10.16667,
"FRA","HUR","TOT","PC_LF","Q","2014-Q1",10.2,
"FRA","HUR","TOT","PC_LF","Q","2014-Q2",10.16667,
"FRA","HUR","TOT","PC_LF","Q","2014-Q3",10.23333,
"FRA","HUR","TOT","PC_LF","Q","2014-Q4",10.46667,
"FRA","HUR","TOT","PC_LF","Q","2015-Q1",10.36667,
"FRA","HUR","TOT","PC_LF","Q","2015-Q2",10.43333,
"FRA","HUR","TOT","PC_LF","Q","2015-Q3",10.3,
"FRA","HUR","TOT","PC_LF","Q","2015-Q4",10.3,
"FRA","HUR","TOT","PC_LF","Q","2016-Q1",10.3,
"FRA","HUR","TOT","PC_LF","Q","2016-Q2",10.03333,
"FRA","HUR","TOT","PC_LF","Q","2016-Q3",9.866667,
"FRA","HUR","TOT","PC_LF","Q","2016-Q4",10.06667,
"FRA","HUR","TOT","PC_LF","Q","2017-Q1",9.633333,
"FRA","HUR","TOT","PC_LF","Q","2017-Q2",9.566667,
"FRA","HUR","TOT","PC_LF","Q","2017-Q3",9.433333,
"FRA","HUR","TOT","PC_LF","Q","2017-Q4",9.033334,
"FRA","HUR","TOT","PC_LF","Q","2018-Q1",9.266666,
"FRA","HUR","TOT","PC_LF","Q","2018-Q2",9.166667,
"FRA","HUR","TOT","PC_LF","Q","2018-Q3",8.866667,
"FRA","HUR","TOT","PC_LF","Q","2018-Q4",8.8,
"FRA","HUR","TOT","PC_LF","Q","2019-Q1",8.7,
"FRA","HUR","TOT","PC_LF","Q","2019-Q2",8.6,
"FRA","HUR","TOT","PC_LF","Q","2019-Q3",8.2,
"FRA","HUR","TOT","PC_LF","Q","2019-Q4",8.2,
"FRA","HUR","TOT","PC_LF","Q","2020-Q1",7.833333,
"FRA","HUR","TOT","PC_LF","Q","2020-Q2",7.433333,
"FRA","HUR","TOT","PC_LF","Q","2020-Q3",8.766666,
"FRA","HUR","TOT","PC_LF","Q","2020-Q4",8.1,
"FRA","HUR","TOT","PC_LF","Q","2021-Q1",8.1,
"FRA","HUR","TOT","PC_LF","Q","2021-Q2",8.2,
"FRA","HUR","TOT","PC_LF","Q","2021-Q3",7.766667,
"FRA","HUR","TOT","PC_LF","Q","2021-Q4",7.433333,
"DEU","HUR","TOT","PC_LF","Q","2004-Q3",10.36667,
"DEU","HUR","TOT","PC_LF","Q","2004-Q4",10.6,
"DEU","HUR","TOT","PC_LF","Q","2005-Q1",10.83333,
"DEU","HUR","TOT","PC_LF","Q","2005-Q2",11.2,
"DEU","HUR","TOT","PC_LF","Q","2005-Q3",11.16667,
"DEU","HUR","TOT","PC_LF","Q","2005-Q4",10.86667,
"DEU","HUR","TOT","PC_LF","Q","2006-Q1",10.53333,
"DEU","HUR","TOT","PC_LF","Q","2006-Q2",10.2,
"DEU","HUR","TOT","PC_LF","Q","2006-Q3",9.9,
"DEU","HUR","TOT","PC_LF","Q","2006-Q4",9.566667,
"DEU","HUR","TOT","PC_LF","Q","2007-Q1",9.066667,
"DEU","HUR","TOT","PC_LF","Q","2007-Q2",8.666667,
"DEU","HUR","TOT","PC_LF","Q","2007-Q3",8.433333,
"DEU","HUR","TOT","PC_LF","Q","2007-Q4",8.2,
"DEU","HUR","TOT","PC_LF","Q","2008-Q1",7.9,
"DEU","HUR","TOT","PC_LF","Q","2008-Q2",7.566667,
"DEU","HUR","TOT","PC_LF","Q","2008-Q3",7.133333,
"DEU","HUR","TOT","PC_LF","Q","2008-Q4",7,
"DEU","HUR","TOT","PC_LF","Q","2009-Q1",7.133333,
"DEU","HUR","TOT","PC_LF","Q","2009-Q2",7.333333,
"DEU","HUR","TOT","PC_LF","Q","2009-Q3",7.366667,
"DEU","HUR","TOT","PC_LF","Q","2009-Q4",7.166667,
"DEU","HUR","TOT","PC_LF","Q","2010-Q1",6.966667,
"DEU","HUR","TOT","PC_LF","Q","2010-Q2",6.666667,
"DEU","HUR","TOT","PC_LF","Q","2010-Q3",6.366667,
"DEU","HUR","TOT","PC_LF","Q","2010-Q4",6.2,
"DEU","HUR","TOT","PC_LF","Q","2011-Q1",5.866667,
"DEU","HUR","TOT","PC_LF","Q","2011-Q2",5.566667,
"DEU","HUR","TOT","PC_LF","Q","2011-Q3",5.433333,
"DEU","HUR","TOT","PC_LF","Q","2011-Q4",5.233333,
"DEU","HUR","TOT","PC_LF","Q","2012-Q1",5.1,
"DEU","HUR","TOT","PC_LF","Q","2012-Q2",5.1,
"DEU","HUR","TOT","PC_LF","Q","2012-Q3",5.033333,
"DEU","HUR","TOT","PC_LF","Q","2012-Q4",5,
"DEU","HUR","TOT","PC_LF","Q","2013-Q1",5.066667,
"DEU","HUR","TOT","PC_LF","Q","2013-Q2",4.966667,
"DEU","HUR","TOT","PC_LF","Q","2013-Q3",4.9,
"DEU","HUR","TOT","PC_LF","Q","2013-Q4",4.833333,
"DEU","HUR","TOT","PC_LF","Q","2014-Q1",4.8,
"DEU","HUR","TOT","PC_LF","Q","2014-Q2",4.733333,
"DEU","HUR","TOT","PC_LF","Q","2014-Q3",4.7,
"DEU","HUR","TOT","PC_LF","Q","2014-Q4",4.633333,
"DEU","HUR","TOT","PC_LF","Q","2015-Q1",4.5,
"DEU","HUR","TOT","PC_LF","Q","2015-Q2",4.4,
"DEU","HUR","TOT","PC_LF","Q","2015-Q3",4.3,
"DEU","HUR","TOT","PC_LF","Q","2015-Q4",4.233333,
"DEU","HUR","TOT","PC_LF","Q","2016-Q1",4.1,
"DEU","HUR","TOT","PC_LF","Q","2016-Q2",4,
"DEU","HUR","TOT","PC_LF","Q","2016-Q3",3.866667,
"DEU","HUR","TOT","PC_LF","Q","2016-Q4",3.733333,
"DEU","HUR","TOT","PC_LF","Q","2017-Q1",3.666667,
"DEU","HUR","TOT","PC_LF","Q","2017-Q2",3.6,
"DEU","HUR","TOT","PC_LF","Q","2017-Q3",3.5,
"DEU","HUR","TOT","PC_LF","Q","2017-Q4",3.433333,
"DEU","HUR","TOT","PC_LF","Q","2018-Q1",3.3,
"DEU","HUR","TOT","PC_LF","Q","2018-Q2",3.233333,
"DEU","HUR","TOT","PC_LF","Q","2018-Q3",3.2,
"DEU","HUR","TOT","PC_LF","Q","2018-Q4",3.1,
"DEU","HUR","TOT","PC_LF","Q","2019-Q1",3.033333,
"DEU","HUR","TOT","PC_LF","Q","2019-Q2",2.933333,
"DEU","HUR","TOT","PC_LF","Q","2019-Q3",2.9,
"DEU","HUR","TOT","PC_LF","Q","2019-Q4",3.1,
"DEU","HUR","TOT","PC_LF","Q","2020-Q1",3.3,
"DEU","HUR","TOT","PC_LF","Q","2020-Q2",3.6,
"DEU","HUR","TOT","PC_LF","Q","2020-Q3",3.866667,
"DEU","HUR","TOT","PC_LF","Q","2020-Q4",3.9,
"DEU","HUR","TOT","PC_LF","Q","2021-Q1",3.866667,
"DEU","HUR","TOT","PC_LF","Q","2021-Q2",3.7,
"DEU","HUR","TOT","PC_LF","Q","2021-Q3",3.466667,
"DEU","HUR","TOT","PC_LF","Q","2021-Q4",3.266667,
"GRC","HUR","TOT","PC_LF","Q","2004-Q3",10.46667,
"GRC","HUR","TOT","PC_LF","Q","2004-Q4",10.33333,
"GRC","HUR","TOT","PC_LF","Q","2005-Q1",10.13333,
"GRC","HUR","TOT","PC_LF","Q","2005-Q2",10.03333,
"GRC","HUR","TOT","PC_LF","Q","2005-Q3",10.16667,
"GRC","HUR","TOT","PC_LF","Q","2005-Q4",9.8,
"GRC","HUR","TOT","PC_LF","Q","2006-Q1",9.333333,
"GRC","HUR","TOT","PC_LF","Q","2006-Q2",9.1,
"GRC","HUR","TOT","PC_LF","Q","2006-Q3",8.8,
"GRC","HUR","TOT","PC_LF","Q","2006-Q4",8.8,
"GRC","HUR","TOT","PC_LF","Q","2007-Q1",8.733334,
"GRC","HUR","TOT","PC_LF","Q","2007-Q2",8.433333,
"GRC","HUR","TOT","PC_LF","Q","2007-Q3",8.333333,
"GRC","HUR","TOT","PC_LF","Q","2007-Q4",8.066667,
"GRC","HUR","TOT","PC_LF","Q","2008-Q1",7.9,
"GRC","HUR","TOT","PC_LF","Q","2008-Q2",7.566667,
"GRC","HUR","TOT","PC_LF","Q","2008-Q3",7.7,
"GRC","HUR","TOT","PC_LF","Q","2008-Q4",8.033334,
"GRC","HUR","TOT","PC_LF","Q","2009-Q1",9.233334,
"GRC","HUR","TOT","PC_LF","Q","2009-Q2",9.4,
"GRC","HUR","TOT","PC_LF","Q","2009-Q3",9.9,
"GRC","HUR","TOT","PC_LF","Q","2009-Q4",10.53333,
"GRC","HUR","TOT","PC_LF","Q","2010-Q1",11.53333,
"GRC","HUR","TOT","PC_LF","Q","2010-Q2",12.43333,
"GRC","HUR","TOT","PC_LF","Q","2010-Q3",13.23333,
"GRC","HUR","TOT","PC_LF","Q","2010-Q4",14.5,
"GRC","HUR","TOT","PC_LF","Q","2011-Q1",15.8,
"GRC","HUR","TOT","PC_LF","Q","2011-Q2",17,
"GRC","HUR","TOT","PC_LF","Q","2011-Q3",18.66667,
"GRC","HUR","TOT","PC_LF","Q","2011-Q4",20.9,
"GRC","HUR","TOT","PC_LF","Q","2012-Q1",22.33333,
"GRC","HUR","TOT","PC_LF","Q","2012-Q2",24.3,
"GRC","HUR","TOT","PC_LF","Q","2012-Q3",25.96667,
"GRC","HUR","TOT","PC_LF","Q","2012-Q4",26.7,
"GRC","HUR","TOT","PC_LF","Q","2013-Q1",27.4,
"GRC","HUR","TOT","PC_LF","Q","2013-Q2",27.96667,
"GRC","HUR","TOT","PC_LF","Q","2013-Q3",28.03333,
"GRC","HUR","TOT","PC_LF","Q","2013-Q4",27.8,
"GRC","HUR","TOT","PC_LF","Q","2014-Q1",27.33333,
"GRC","HUR","TOT","PC_LF","Q","2014-Q2",27.03333,
"GRC","HUR","TOT","PC_LF","Q","2014-Q3",26.26667,
"GRC","HUR","TOT","PC_LF","Q","2014-Q4",25.9,
"GRC","HUR","TOT","PC_LF","Q","2015-Q1",25.86667,
"GRC","HUR","TOT","PC_LF","Q","2015-Q2",25.06667,
"GRC","HUR","TOT","PC_LF","Q","2015-Q3",24.7,
"GRC","HUR","TOT","PC_LF","Q","2015-Q4",24.36667,
"GRC","HUR","TOT","PC_LF","Q","2016-Q1",24.33333,
"GRC","HUR","TOT","PC_LF","Q","2016-Q2",23.76667,
"GRC","HUR","TOT","PC_LF","Q","2016-Q3",23.73333,
"GRC","HUR","TOT","PC_LF","Q","2016-Q4",23.7,
"GRC","HUR","TOT","PC_LF","Q","2017-Q1",23,
"GRC","HUR","TOT","PC_LF","Q","2017-Q2",21.9,
"GRC","HUR","TOT","PC_LF","Q","2017-Q3",21.2,
"GRC","HUR","TOT","PC_LF","Q","2017-Q4",21.23333,
"GRC","HUR","TOT","PC_LF","Q","2018-Q1",20.86667,
"GRC","HUR","TOT","PC_LF","Q","2018-Q2",19.76667,
"GRC","HUR","TOT","PC_LF","Q","2018-Q3",19.3,
"GRC","HUR","TOT","PC_LF","Q","2018-Q4",19.06667,
"GRC","HUR","TOT","PC_LF","Q","2019-Q1",19.16667,
"GRC","HUR","TOT","PC_LF","Q","2019-Q2",17.73333,
"GRC","HUR","TOT","PC_LF","Q","2019-Q3",17.5,
"GRC","HUR","TOT","PC_LF","Q","2019-Q4",17.06667,
"GRC","HUR","TOT","PC_LF","Q","2020-Q1",16.53333,
"GRC","HUR","TOT","PC_LF","Q","2020-Q2",19.43333,
"GRC","HUR","TOT","PC_LF","Q","2020-Q3",17.16667,
"GRC","HUR","TOT","PC_LF","Q","2020-Q4",17.33333,
"GRC","HUR","TOT","PC_LF","Q","2021-Q1",16.4,
"GRC","HUR","TOT","PC_LF","Q","2021-Q2",15.9,
"GRC","HUR","TOT","PC_LF","Q","2021-Q3",13.73333,
"GRC","HUR","TOT","PC_LF","Q","2021-Q4",13.1,
"HUN","HUR","TOT","PC_LF","Q","2004-Q3",6.166667,
"HUN","HUR","TOT","PC_LF","Q","2004-Q4",6.433333,
"HUN","HUR","TOT","PC_LF","Q","2005-Q1",6.766667,
"HUN","HUR","TOT","PC_LF","Q","2005-Q2",7.166667,
"HUN","HUR","TOT","PC_LF","Q","2005-Q3",7.366667,
"HUN","HUR","TOT","PC_LF","Q","2005-Q4",7.4,
"HUN","HUR","TOT","PC_LF","Q","2006-Q1",7.366667,
"HUN","HUR","TOT","PC_LF","Q","2006-Q2",7.333333,
"HUN","HUR","TOT","PC_LF","Q","2006-Q3",7.566667,
"HUN","HUR","TOT","PC_LF","Q","2006-Q4",7.566667,
"HUN","HUR","TOT","PC_LF","Q","2007-Q1",7.133333,
"HUN","HUR","TOT","PC_LF","Q","2007-Q2",7.133333,
"HUN","HUR","TOT","PC_LF","Q","2007-Q3",7.366667,
"HUN","HUR","TOT","PC_LF","Q","2007-Q4",7.833333,
"HUN","HUR","TOT","PC_LF","Q","2008-Q1",7.633333,
"HUN","HUR","TOT","PC_LF","Q","2008-Q2",7.633333,
"HUN","HUR","TOT","PC_LF","Q","2008-Q3",7.766667,
"HUN","HUR","TOT","PC_LF","Q","2008-Q4",8.2,"B"
"HUN","HUR","TOT","PC_LF","Q","2009-Q1",9.1,
"HUN","HUR","TOT","PC_LF","Q","2009-Q2",9.4,
"HUN","HUR","TOT","PC_LF","Q","2009-Q3",10.03333,
"HUN","HUR","TOT","PC_LF","Q","2009-Q4",10.3,
"HUN","HUR","TOT","PC_LF","Q","2010-Q1",10.96667,
"HUN","HUR","TOT","PC_LF","Q","2010-Q2",10.9,
"HUN","HUR","TOT","PC_LF","Q","2010-Q3",10.66667,
"HUN","HUR","TOT","PC_LF","Q","2010-Q4",10.66667,
"HUN","HUR","TOT","PC_LF","Q","2011-Q1",10.9,
"HUN","HUR","TOT","PC_LF","Q","2011-Q2",10.63333,
"HUN","HUR","TOT","PC_LF","Q","2011-Q3",10.56667,
"HUN","HUR","TOT","PC_LF","Q","2011-Q4",10.6,
"HUN","HUR","TOT","PC_LF","Q","2012-Q1",11.1,
"HUN","HUR","TOT","PC_LF","Q","2012-Q2",10.7,
"HUN","HUR","TOT","PC_LF","Q","2012-Q3",10.3,
"HUN","HUR","TOT","PC_LF","Q","2012-Q4",10.56667,
"HUN","HUR","TOT","PC_LF","Q","2013-Q1",10.73333,
"HUN","HUR","TOT","PC_LF","Q","2013-Q2",9.9,
"HUN","HUR","TOT","PC_LF","Q","2013-Q3",9.666667,
"HUN","HUR","TOT","PC_LF","Q","2013-Q4",8.966666,
"HUN","HUR","TOT","PC_LF","Q","2014-Q1",7.7,
"HUN","HUR","TOT","PC_LF","Q","2014-Q2",7.9,
"HUN","HUR","TOT","PC_LF","Q","2014-Q3",7.266667,
"HUN","HUR","TOT","PC_LF","Q","2014-Q4",7.066667,
"HUN","HUR","TOT","PC_LF","Q","2015-Q1",7.3,
"HUN","HUR","TOT","PC_LF","Q","2015-Q2",6.766667,
"HUN","HUR","TOT","PC_LF","Q","2015-Q3",6.333333,
"HUN","HUR","TOT","PC_LF","Q","2015-Q4",6.133333,
"HUN","HUR","TOT","PC_LF","Q","2016-Q1",5.633333,
"HUN","HUR","TOT","PC_LF","Q","2016-Q2",5.033333,
"HUN","HUR","TOT","PC_LF","Q","2016-Q3",4.8,
"HUN","HUR","TOT","PC_LF","Q","2016-Q4",4.4,
"HUN","HUR","TOT","PC_LF","Q","2017-Q1",4.233333,
"HUN","HUR","TOT","PC_LF","Q","2017-Q2",4.233333,
"HUN","HUR","TOT","PC_LF","Q","2017-Q3",3.966667,
"HUN","HUR","TOT","PC_LF","Q","2017-Q4",3.8,
"HUN","HUR","TOT","PC_LF","Q","2018-Q1",3.6,
"HUN","HUR","TOT","PC_LF","Q","2018-Q2",3.533333,
"HUN","HUR","TOT","PC_LF","Q","2018-Q3",3.666667,
"HUN","HUR","TOT","PC_LF","Q","2018-Q4",3.533333,
"HUN","HUR","TOT","PC_LF","Q","2019-Q1",3.333333,
"HUN","HUR","TOT","PC_LF","Q","2019-Q2",3.3,
"HUN","HUR","TOT","PC_LF","Q","2019-Q3",3.333333,
"HUN","HUR","TOT","PC_LF","Q","2019-Q4",3.333333,
"HUN","HUR","TOT","PC_LF","Q","2020-Q1",3.5,
"HUN","HUR","TOT","PC_LF","Q","2020-Q2",4.533333,
"HUN","HUR","TOT","PC_LF","Q","2020-Q3",4.3,
"HUN","HUR","TOT","PC_LF","Q","2020-Q4",4.2,
"HUN","HUR","TOT","PC_LF","Q","2021-Q1",4.333333,
"HUN","HUR","TOT","PC_LF","Q","2021-Q2",4.133333,
"HUN","HUR","TOT","PC_LF","Q","2021-Q3",3.9,
"HUN","HUR","TOT","PC_LF","Q","2021-Q4",3.8,
"ISL","HUR","TOT","PC_LF","Q","2004-Q3",3.4,
"ISL","HUR","TOT","PC_LF","Q","2004-Q4",3.3,
"ISL","HUR","TOT","PC_LF","Q","2005-Q1",3,
"ISL","HUR","TOT","PC_LF","Q","2005-Q2",2.833333,
"ISL","HUR","TOT","PC_LF","Q","2005-Q3",2.933333,
"ISL","HUR","TOT","PC_LF","Q","2005-Q4",2.9,
"ISL","HUR","TOT","PC_LF","Q","2006-Q1",2.966667,
"ISL","HUR","TOT","PC_LF","Q","2006-Q2",3.3,
"ISL","HUR","TOT","PC_LF","Q","2006-Q3",3.233333,
"ISL","HUR","TOT","PC_LF","Q","2006-Q4",3,
"ISL","HUR","TOT","PC_LF","Q","2007-Q1",2.766667,
"ISL","HUR","TOT","PC_LF","Q","2007-Q2",2.566667,
"ISL","HUR","TOT","PC_LF","Q","2007-Q3",2.666667,
"ISL","HUR","TOT","PC_LF","Q","2007-Q4",2.633333,
"ISL","HUR","TOT","PC_LF","Q","2008-Q1",2.8,
"ISL","HUR","TOT","PC_LF","Q","2008-Q2",2.933333,
"ISL","HUR","TOT","PC_LF","Q","2008-Q3",3.7,
"ISL","HUR","TOT","PC_LF","Q","2008-Q4",4.9,
"ISL","HUR","TOT","PC_LF","Q","2009-Q1",6.666667,
"ISL","HUR","TOT","PC_LF","Q","2009-Q2",7.733333,
"ISL","HUR","TOT","PC_LF","Q","2009-Q3",7.966667,
"ISL","HUR","TOT","PC_LF","Q","2009-Q4",8.3,
"ISL","HUR","TOT","PC_LF","Q","2010-Q1",8.333333,
"ISL","HUR","TOT","PC_LF","Q","2010-Q2",8.466666,
"ISL","HUR","TOT","PC_LF","Q","2010-Q3",8.333333,
"ISL","HUR","TOT","PC_LF","Q","2010-Q4",8.666667,
"ISL","HUR","TOT","PC_LF","Q","2011-Q1",8.366667,
"ISL","HUR","TOT","PC_LF","Q","2011-Q2",8,
"ISL","HUR","TOT","PC_LF","Q","2011-Q3",7.4,
"ISL","HUR","TOT","PC_LF","Q","2011-Q4",7.2,
"ISL","HUR","TOT","PC_LF","Q","2012-Q1",7.4,
"ISL","HUR","TOT","PC_LF","Q","2012-Q2",7.1,
"ISL","HUR","TOT","PC_LF","Q","2012-Q3",6.533333,
"ISL","HUR","TOT","PC_LF","Q","2012-Q4",6.2,
