LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVK,LFPR,15_24,PC_AGE,A,2009,31.31067663,
SVK,LFPR,15_24,PC_AGE,A,2010,30.96234679,
SVK,LFPR,15_24,PC_AGE,A,2011,30.07744689,
SVK,LFPR,15_24,PC_AGE,A,2012,30.48833275,
SVK,LFPR,15_24,PC_AGE,A,2013,30.78901554,
SVK,LFPR,15_24,PC_AGE,A,2014,30.98834901,
SVK,LFPR,15_24,PC_AGE,A,2015,31.72495436,
SVK,LFPR,15_24,PC_AGE,A,2016,32.40823623,
SVK,LFPR,15_24,PC_AGE,A,2017,33.18045636,
SVK,LFPR,15_24,PC_AGE,A,2018,32.28813839,
SVK,LFPR,15_24,PC_AGE,A,2019,29.68554336,
SVK,LFPR,15_24,PC_AGE,A,2020,28.12201634,
SVK,LFPR,55_64,PC_AGE,A,1994,23.47135808,
SVK,LFPR,55_64,PC_AGE,A,1995,23.42400691,
SVK,LFPR,55_64,PC_AGE,A,1996,24.3775709,
SVK,LFPR,55_64,PC_AGE,A,1997,22.9952319,
SVK,LFPR,55_64,PC_AGE,A,1998,24.60437893,
SVK,LFPR,55_64,PC_AGE,A,1999,24.60077687,
SVK,LFPR,55_64,PC_AGE,A,2000,24.32950192,
SVK,LFPR,55_64,PC_AGE,A,2001,25.41622761,
SVK,LFPR,55_64,PC_AGE,A,2002,26.9904963,
SVK,LFPR,55_64,PC_AGE,A,2003,28.48996832,
SVK,LFPR,55_64,PC_AGE,A,2004,31.68238994,
SVK,LFPR,55_64,PC_AGE,A,2005,35.05681818,
SVK,LFPR,55_64,PC_AGE,A,2006,36.79700054,
SVK,LFPR,55_64,PC_AGE,A,2007,38.81034068,
SVK,LFPR,55_64,PC_AGE,A,2008,42.00683877,
SVK,LFPR,55_64,PC_AGE,A,2009,42.92646486,
SVK,LFPR,55_64,PC_AGE,A,2010,45.22453979,
SVK,LFPR,55_64,PC_AGE,A,2011,45.93754078,
SVK,LFPR,55_64,PC_AGE,A,2012,48.49721765,
SVK,LFPR,55_64,PC_AGE,A,2013,49.47640555,
SVK,LFPR,55_64,PC_AGE,A,2014,50.06082722,
SVK,LFPR,55_64,PC_AGE,A,2015,51.78305097,
SVK,LFPR,55_64,PC_AGE,A,2016,53.87622966,
SVK,LFPR,55_64,PC_AGE,A,2017,56.36792753,
SVK,LFPR,55_64,PC_AGE,A,2018,57.23222773,
SVK,LFPR,55_64,PC_AGE,A,2019,59.77884443,
SVK,LFPR,55_64,PC_AGE,A,2020,61.27495461,
SVK,LFPR,65MORE,PC_AGE,A,1994,1.687763713,
SVK,LFPR,65MORE,PC_AGE,A,1995,1.72860847,
SVK,LFPR,65MORE,PC_AGE,A,1996,1.515151515,
SVK,LFPR,65MORE,PC_AGE,A,1997,1.306970509,
SVK,LFPR,65MORE,PC_AGE,A,1998,1.338179415,
SVK,LFPR,65MORE,PC_AGE,A,1999,1.277641278,
SVK,LFPR,65MORE,PC_AGE,A,2000,1.121768818,
SVK,LFPR,65MORE,PC_AGE,A,2001,1.049063912,
SVK,LFPR,65MORE,PC_AGE,A,2002,0.984665052,
SVK,LFPR,65MORE,PC_AGE,A,2003,1.226795803,
SVK,LFPR,65MORE,PC_AGE,A,2004,1.310043668,
SVK,LFPR,65MORE,PC_AGE,A,2005,1.412293372,
SVK,LFPR,65MORE,PC_AGE,A,2006,1.106369527,
SVK,LFPR,65MORE,PC_AGE,A,2007,1.165309523,
SVK,LFPR,65MORE,PC_AGE,A,2008,1.633675989,
SVK,LFPR,65MORE,PC_AGE,A,2009,1.511282506,
SVK,LFPR,65MORE,PC_AGE,A,2010,1.813715255,
SVK,LFPR,65MORE,PC_AGE,A,2011,1.835070684,
SVK,LFPR,65MORE,PC_AGE,A,2012,1.75632221,
SVK,LFPR,65MORE,PC_AGE,A,2013,1.713126263,
SVK,LFPR,65MORE,PC_AGE,A,2014,2.018043006,
SVK,LFPR,65MORE,PC_AGE,A,2015,2.562364548,
SVK,LFPR,65MORE,PC_AGE,A,2016,2.668585207,
SVK,LFPR,65MORE,PC_AGE,A,2017,3.57817986,
SVK,LFPR,65MORE,PC_AGE,A,2018,3.984092133,
SVK,LFPR,65MORE,PC_AGE,A,2019,4.56125901,
SVK,LFPR,65MORE,PC_AGE,A,2020,4.506286059,
ESP,LFPR,15_24,PC_AGE,A,1972,62.49837034,
ESP,LFPR,15_24,PC_AGE,A,1973,64.27379679,
ESP,LFPR,15_24,PC_AGE,A,1974,64.08099425,
ESP,LFPR,15_24,PC_AGE,A,1975,62.38160787,
ESP,LFPR,15_24,PC_AGE,A,1976,63.29982641,
ESP,LFPR,15_24,PC_AGE,A,1977,62.57114428,
ESP,LFPR,15_24,PC_AGE,A,1978,61.55857332,
ESP,LFPR,15_24,PC_AGE,A,1979,60.43555437,
ESP,LFPR,15_24,PC_AGE,A,1980,59.27858101,
ESP,LFPR,15_24,PC_AGE,A,1981,58.33212077,
ESP,LFPR,15_24,PC_AGE,A,1982,57.87080954,
ESP,LFPR,15_24,PC_AGE,A,1983,57.35640114,
ESP,LFPR,15_24,PC_AGE,A,1984,56.698229,
ESP,LFPR,15_24,PC_AGE,A,1985,54.91090074,
ESP,LFPR,15_24,PC_AGE,A,1986,54.37900572,
ESP,LFPR,15_24,PC_AGE,A,1987,57.32679232,
ESP,LFPR,15_24,PC_AGE,A,1988,57.91145184,
ESP,LFPR,15_24,PC_AGE,A,1989,56.00190079,
ESP,LFPR,15_24,PC_AGE,A,1990,54.88669516,
ESP,LFPR,15_24,PC_AGE,A,1991,53.2182024,
ESP,LFPR,15_24,PC_AGE,A,1992,51.45370433,
ESP,LFPR,15_24,PC_AGE,A,1993,49.94252485,
ESP,LFPR,15_24,PC_AGE,A,1994,49.44098536,
ESP,LFPR,15_24,PC_AGE,A,1995,47.97396563,
ESP,LFPR,15_24,PC_AGE,A,1996,47.18433864,
ESP,LFPR,15_24,PC_AGE,A,1997,46.86099837,
ESP,LFPR,15_24,PC_AGE,A,1998,46.88977156,
ESP,LFPR,15_24,PC_AGE,A,1999,48.00036911,
ESP,LFPR,15_24,PC_AGE,A,2000,48.5496386,
ESP,LFPR,15_24,PC_AGE,A,2001,46.84243516,
ESP,LFPR,15_24,PC_AGE,A,2002,48.0615724,
ESP,LFPR,15_24,PC_AGE,A,2003,48.8584883,
ESP,LFPR,15_24,PC_AGE,A,2004,49.41363599,
ESP,LFPR,15_24,PC_AGE,A,2005,52.3946838,
ESP,LFPR,15_24,PC_AGE,A,2006,52.70629912,
ESP,LFPR,15_24,PC_AGE,A,2007,52.50289347,
ESP,LFPR,15_24,PC_AGE,A,2008,52.44007237,
ESP,LFPR,15_24,PC_AGE,A,2009,49.46156093,
ESP,LFPR,15_24,PC_AGE,A,2010,46.87108554,
ESP,LFPR,15_24,PC_AGE,A,2011,44.94995077,
ESP,LFPR,15_24,PC_AGE,A,2012,42.95599781,
ESP,LFPR,15_24,PC_AGE,A,2013,41.69433002,
ESP,LFPR,15_24,PC_AGE,A,2014,39.59160915,
ESP,LFPR,15_24,PC_AGE,A,2015,38.76392037,
ESP,LFPR,15_24,PC_AGE,A,2016,36.94347093,
ESP,LFPR,15_24,PC_AGE,A,2017,37.31880008,
ESP,LFPR,15_24,PC_AGE,A,2018,36.94715037,
ESP,LFPR,15_24,PC_AGE,A,2019,36.85469225,
ESP,LFPR,15_24,PC_AGE,A,2020,33.45696096,
ESP,LFPR,55_64,PC_AGE,A,1972,50.93389543,
ESP,LFPR,55_64,PC_AGE,A,1973,51.34621476,
ESP,LFPR,55_64,PC_AGE,A,1974,50.00290512,
ESP,LFPR,55_64,PC_AGE,A,1975,48.91930625,
ESP,LFPR,55_64,PC_AGE,A,1976,49.52896989,
ESP,LFPR,55_64,PC_AGE,A,1977,48.84603705,
ESP,LFPR,55_64,PC_AGE,A,1978,48.89846886,
ESP,LFPR,55_64,PC_AGE,A,1979,47.6808313,
ESP,LFPR,55_64,PC_AGE,A,1980,46.80405959,
ESP,LFPR,55_64,PC_AGE,A,1981,46.16507797,
ESP,LFPR,55_64,PC_AGE,A,1982,45.4194896,
ESP,LFPR,55_64,PC_AGE,A,1983,44.61222046,
ESP,LFPR,55_64,PC_AGE,A,1984,43.27934504,
ESP,LFPR,55_64,PC_AGE,A,1985,42.65324296,
ESP,LFPR,55_64,PC_AGE,A,1986,41.60419244,
ESP,LFPR,55_64,PC_AGE,A,1987,40.69581794,
ESP,LFPR,55_64,PC_AGE,A,1988,40.2336328,
ESP,LFPR,55_64,PC_AGE,A,1989,40.39937844,
ESP,LFPR,55_64,PC_AGE,A,1990,40.12759466,
ESP,LFPR,55_64,PC_AGE,A,1991,39.76901134,
ESP,LFPR,55_64,PC_AGE,A,1992,39.71103942,
ESP,LFPR,55_64,PC_AGE,A,1993,38.88836284,
ESP,LFPR,55_64,PC_AGE,A,1994,37.26927514,
ESP,LFPR,55_64,PC_AGE,A,1995,36.87932849,
ESP,LFPR,55_64,PC_AGE,A,1996,37.58020393,
ESP,LFPR,55_64,PC_AGE,A,1997,38.46231206,
ESP,LFPR,55_64,PC_AGE,A,1998,39.16264253,
ESP,LFPR,55_64,PC_AGE,A,1999,38.84653378,
ESP,LFPR,55_64,PC_AGE,A,2000,40.89108661,
ESP,LFPR,55_64,PC_AGE,A,2001,41.8681757,
ESP,LFPR,55_64,PC_AGE,A,2002,43.0129619,
ESP,LFPR,55_64,PC_AGE,A,2003,43.99757573,
ESP,LFPR,55_64,PC_AGE,A,2004,44.44955214,
ESP,LFPR,55_64,PC_AGE,A,2005,45.97856931,
ESP,LFPR,55_64,PC_AGE,A,2006,46.80468602,
ESP,LFPR,55_64,PC_AGE,A,2007,47.35861634,
ESP,LFPR,55_64,PC_AGE,A,2008,49.08259845,
ESP,LFPR,55_64,PC_AGE,A,2009,50.00825194,
ESP,LFPR,55_64,PC_AGE,A,2010,50.74970839,
ESP,LFPR,55_64,PC_AGE,A,2011,52.4063639,
ESP,LFPR,55_64,PC_AGE,A,2012,53.51107553,
ESP,LFPR,55_64,PC_AGE,A,2013,54.06693543,
ESP,LFPR,55_64,PC_AGE,A,2014,55.39213063,
ESP,LFPR,55_64,PC_AGE,A,2015,57.63504382,
ESP,LFPR,55_64,PC_AGE,A,2016,59.15982037,
ESP,LFPR,55_64,PC_AGE,A,2017,59.64169821,
ESP,LFPR,55_64,PC_AGE,A,2018,60.48974012,
ESP,LFPR,55_64,PC_AGE,A,2019,61.62389047,
ESP,LFPR,55_64,PC_AGE,A,2020,62.48459777,
ESP,LFPR,65MORE,PC_AGE,A,1972,15.25077865,
ESP,LFPR,65MORE,PC_AGE,A,1973,14.83197853,
ESP,LFPR,65MORE,PC_AGE,A,1974,8.720973093,
ESP,LFPR,65MORE,PC_AGE,A,1975,11.42021212,
ESP,LFPR,65MORE,PC_AGE,A,1976,12.72254711,
ESP,LFPR,65MORE,PC_AGE,A,1977,11.0915178,
ESP,LFPR,65MORE,PC_AGE,A,1978,9.699641775,
ESP,LFPR,65MORE,PC_AGE,A,1979,8.713641849,
ESP,LFPR,65MORE,PC_AGE,A,1980,7.562780541,
ESP,LFPR,65MORE,PC_AGE,A,1981,6.494631939,
ESP,LFPR,65MORE,PC_AGE,A,1982,5.439448979,
ESP,LFPR,65MORE,PC_AGE,A,1983,5.206309557,
ESP,LFPR,65MORE,PC_AGE,A,1984,4.561808431,
ESP,LFPR,65MORE,PC_AGE,A,1985,3.827561089,
ESP,LFPR,65MORE,PC_AGE,A,1986,3.491626125,
ESP,LFPR,65MORE,PC_AGE,A,1987,3.082291971,
ESP,LFPR,65MORE,PC_AGE,A,1988,2.933381886,
ESP,LFPR,65MORE,PC_AGE,A,1989,2.897982393,
ESP,LFPR,65MORE,PC_AGE,A,1990,2.575074501,
ESP,LFPR,65MORE,PC_AGE,A,1991,2.420643124,
ESP,LFPR,65MORE,PC_AGE,A,1992,2.397857156,
ESP,LFPR,65MORE,PC_AGE,A,1993,2.255706454,
ESP,LFPR,65MORE,PC_AGE,A,1994,2.070824654,
ESP,LFPR,65MORE,PC_AGE,A,1995,2.065592832,
ESP,LFPR,65MORE,PC_AGE,A,1996,1.810901962,
ESP,LFPR,65MORE,PC_AGE,A,1997,1.566300224,
ESP,LFPR,65MORE,PC_AGE,A,1998,1.520743897,
ESP,LFPR,65MORE,PC_AGE,A,1999,1.67004911,
ESP,LFPR,65MORE,PC_AGE,A,2000,1.6360601,
ESP,LFPR,65MORE,PC_AGE,A,2001,1.607803365,
ESP,LFPR,65MORE,PC_AGE,A,2002,1.538322542,
ESP,LFPR,65MORE,PC_AGE,A,2003,1.593499814,
ESP,LFPR,65MORE,PC_AGE,A,2004,1.605965292,
ESP,LFPR,65MORE,PC_AGE,A,2005,2.02115786,
ESP,LFPR,65MORE,PC_AGE,A,2006,2.087308315,
ESP,LFPR,65MORE,PC_AGE,A,2007,2.007032516,
ESP,LFPR,65MORE,PC_AGE,A,2008,2.139053432,
ESP,LFPR,65MORE,PC_AGE,A,2009,2.054917185,
ESP,LFPR,65MORE,PC_AGE,A,2010,2.0271856,
ESP,LFPR,65MORE,PC_AGE,A,2011,1.977190995,
ESP,LFPR,65MORE,PC_AGE,A,2012,2.057152161,
ESP,LFPR,65MORE,PC_AGE,A,2013,1.824867909,
ESP,LFPR,65MORE,PC_AGE,A,2014,1.718353795,
ESP,LFPR,65MORE,PC_AGE,A,2015,1.861085395,
ESP,LFPR,65MORE,PC_AGE,A,2016,1.962998156,
ESP,LFPR,65MORE,PC_AGE,A,2017,2.135251544,
ESP,LFPR,65MORE,PC_AGE,A,2018,2.300552341,
ESP,LFPR,65MORE,PC_AGE,A,2019,2.527121518,
ESP,LFPR,65MORE,PC_AGE,A,2020,2.881012403,
SWE,LFPR,15_24,PC_AGE,A,1963,67.149199,
SWE,LFPR,15_24,PC_AGE,A,1964,67.2247685,
SWE,LFPR,15_24,PC_AGE,A,1965,66.25521873,
SWE,LFPR,15_24,PC_AGE,A,1966,65.37678208,
SWE,LFPR,15_24,PC_AGE,A,1967,62.90166388,
SWE,LFPR,15_24,PC_AGE,A,1968,64.11691542,
SWE,LFPR,15_24,PC_AGE,A,1969,63.57847534,
SWE,LFPR,15_24,PC_AGE,A,1970,63.30142677,
SWE,LFPR,15_24,PC_AGE,A,1971,63.61052535,
SWE,LFPR,15_24,PC_AGE,A,1972,63.98220876,
SWE,LFPR,15_24,PC_AGE,A,1973,64.11078717,
SWE,LFPR,15_24,PC_AGE,A,1974,67.10996427,
SWE,LFPR,15_24,PC_AGE,A,1975,69.31955038,
SWE,LFPR,15_24,PC_AGE,A,1976,70.71935157,
SWE,LFPR,15_24,PC_AGE,A,1977,70.58823529,
SWE,LFPR,15_24,PC_AGE,A,1978,70.22357724,
SWE,LFPR,15_24,PC_AGE,A,1979,71.7325228,
SWE,LFPR,15_24,PC_AGE,A,1980,71.75648703,
SWE,LFPR,15_24,PC_AGE,A,1981,68.99606299,
SWE,LFPR,15_24,PC_AGE,A,1982,67.89883268,
SWE,LFPR,15_24,PC_AGE,A,1983,66.76272815,
SWE,LFPR,15_24,PC_AGE,A,1984,66,
SWE,LFPR,15_24,PC_AGE,A,1985,67.01421801,
SWE,LFPR,15_24,PC_AGE,A,1986,66.03773585,
SWE,LFPR,15_24,PC_AGE,A,1987,67.26078799,
SWE,LFPR,15_24,PC_AGE,A,1988,68.38166511,
SWE,LFPR,15_24,PC_AGE,A,1989,69.75655431,
SWE,LFPR,15_24,PC_AGE,A,1990,69.27426956,
SWE,LFPR,15_24,PC_AGE,A,1991,65.9351145,
SWE,LFPR,15_24,PC_AGE,A,1992,60.37000974,
SWE,LFPR,15_24,PC_AGE,A,1993,54.90584737,
SWE,LFPR,15_24,PC_AGE,A,1994,53.45345345,
SWE,LFPR,15_24,PC_AGE,A,1995,52.78058645,
SWE,LFPR,15_24,PC_AGE,A,1996,51.17707267,
SWE,LFPR,15_24,PC_AGE,A,1997,50.3649635,
SWE,LFPR,15_24,PC_AGE,A,1998,50,
SWE,LFPR,15_24,PC_AGE,A,1999,51.13024758,
SWE,LFPR,15_24,PC_AGE,A,2000,52.8726877,
SWE,LFPR,15_24,PC_AGE,A,2001,55.09761388,
SWE,LFPR,15_24,PC_AGE,A,2002,54.7905478,
SWE,LFPR,15_24,PC_AGE,A,2003,53.2690678,
SWE,LFPR,15_24,PC_AGE,A,2004,52.73802116,
SWE,LFPR,15_24,PC_AGE,A,2005,55.50356053,
SWE,LFPR,15_24,PC_AGE,A,2006,56.71671276,
SWE,LFPR,15_24,PC_AGE,A,2007,52.05764639,
SWE,LFPR,15_24,PC_AGE,A,2008,52.65203627,
SWE,LFPR,15_24,PC_AGE,A,2009,50.83212911,
SWE,LFPR,15_24,PC_AGE,A,2010,51.36480411,
SWE,LFPR,15_24,PC_AGE,A,2011,52.84141146,
SWE,LFPR,15_24,PC_AGE,A,2012,52.45768888,
SWE,LFPR,15_24,PC_AGE,A,2013,54.34283676,
SWE,LFPR,15_24,PC_AGE,A,2014,55.29333627,
SWE,LFPR,15_24,PC_AGE,A,2015,54.87629735,
SWE,LFPR,15_24,PC_AGE,A,2016,54.69111372,
SWE,LFPR,15_24,PC_AGE,A,2017,54.44281715,
SWE,LFPR,15_24,PC_AGE,A,2018,53.87815237,
SWE,LFPR,15_24,PC_AGE,A,2019,54.71240371,
SWE,LFPR,15_24,PC_AGE,A,2020,51.86790327,
SWE,LFPR,55_64,PC_AGE,A,1963,64.10684474,
SWE,LFPR,55_64,PC_AGE,A,1964,63.78407852,
SWE,LFPR,55_64,PC_AGE,A,1965,63.26268465,
SWE,LFPR,55_64,PC_AGE,A,1966,64.87856389,
SWE,LFPR,55_64,PC_AGE,A,1967,65.92948049,
SWE,LFPR,55_64,PC_AGE,A,1968,65.58762887,
SWE,LFPR,55_64,PC_AGE,A,1969,65.11485452,
SWE,LFPR,55_64,PC_AGE,A,1970,64.6503603,
SWE,LFPR,55_64,PC_AGE,A,1971,64.45660989,
SWE,LFPR,55_64,PC_AGE,A,1972,64.24660312,
SWE,LFPR,55_64,PC_AGE,A,1973,64.25007637,
SWE,LFPR,55_64,PC_AGE,A,1974,64.55813,
SWE,LFPR,55_64,PC_AGE,A,1975,65.54931017,
SWE,LFPR,55_64,PC_AGE,A,1976,65.48387097,
SWE,LFPR,55_64,PC_AGE,A,1977,65.55331992,
SWE,LFPR,55_64,PC_AGE,A,1978,65.98989899,
SWE,LFPR,55_64,PC_AGE,A,1979,66.74442191,
SWE,LFPR,55_64,PC_AGE,A,1980,66.87372709,
SWE,LFPR,55_64,PC_AGE,A,1981,67.62051282,
SWE,LFPR,55_64,PC_AGE,A,1982,68.14241486,
SWE,LFPR,55_64,PC_AGE,A,1983,68.17518248,
SWE,LFPR,55_64,PC_AGE,A,1984,67.69150052,
SWE,LFPR,55_64,PC_AGE,A,1985,67.78494624,
SWE,LFPR,55_64,PC_AGE,A,1986,68.24696803,
SWE,LFPR,55_64,PC_AGE,A,1987,69.10935738,
SWE,LFPR,55_64,PC_AGE,A,1988,69.07216495,
SWE,LFPR,55_64,PC_AGE,A,1989,68.92523364,
SWE,LFPR,55_64,PC_AGE,A,1990,70.53254438,
SWE,LFPR,55_64,PC_AGE,A,1991,70.91775924,
SWE,LFPR,55_64,PC_AGE,A,1992,69.13875598,
SWE,LFPR,55_64,PC_AGE,A,1993,67.18377088,
SWE,LFPR,55_64,PC_AGE,A,1994,66.46989374,
SWE,LFPR,55_64,PC_AGE,A,1995,67.36596737,
SWE,LFPR,55_64,PC_AGE,A,1996,69.3194925,
SWE,LFPR,55_64,PC_AGE,A,1997,68.16647919,
SWE,LFPR,55_64,PC_AGE,A,1998,67.49729144,
SWE,LFPR,55_64,PC_AGE,A,1999,68.56256463,
SWE,LFPR,55_64,PC_AGE,A,2000,69.29911155,
SWE,LFPR,55_64,PC_AGE,A,2001,70.47169811,
SWE,LFPR,55_64,PC_AGE,A,2002,71.73913043,
SWE,LFPR,55_64,PC_AGE,A,2003,72.48028046,
SWE,LFPR,55_64,PC_AGE,A,2004,73.1409545,
SWE,LFPR,55_64,PC_AGE,A,2005,72.82535965,
SWE,LFPR,55_64,PC_AGE,A,2006,72.97919579,
SWE,LFPR,55_64,PC_AGE,A,2007,73.00548237,
SWE,LFPR,55_64,PC_AGE,A,2008,73.01327216,
SWE,LFPR,55_64,PC_AGE,A,2009,73.96701733,
SWE,LFPR,55_64,PC_AGE,A,2010,74.89739509,
SWE,LFPR,55_64,PC_AGE,A,2011,76.19855749,
SWE,LFPR,55_64,PC_AGE,A,2012,77.07170459,
SWE,LFPR,55_64,PC_AGE,A,2013,77.66409251,
SWE,LFPR,55_64,PC_AGE,A,2014,78.43788208,
SWE,LFPR,55_64,PC_AGE,A,2015,78.85458746,
SWE,LFPR,55_64,PC_AGE,A,2016,79.75293205,
SWE,LFPR,55_64,PC_AGE,A,2017,80.63168838,
SWE,LFPR,55_64,PC_AGE,A,2018,81.74835959,
SWE,LFPR,55_64,PC_AGE,A,2019,81.65916588,
SWE,LFPR,55_64,PC_AGE,A,2020,82.57109596,
SWE,LFPR,65MORE,PC_AGE,A,1963,25.9069074,
SWE,LFPR,65MORE,PC_AGE,A,1964,23.46640701,
SWE,LFPR,65MORE,PC_AGE,A,1965,23.67126765,
SWE,LFPR,65MORE,PC_AGE,A,1966,21.83480552,
SWE,LFPR,65MORE,PC_AGE,A,1967,20.09989405,
SWE,LFPR,65MORE,PC_AGE,A,1968,20.3942493,
SWE,LFPR,65MORE,PC_AGE,A,1969,19.70930233,
SWE,LFPR,65MORE,PC_AGE,A,1970,18.05753347,
SWE,LFPR,65MORE,PC_AGE,A,1971,17.06976094,
SWE,LFPR,65MORE,PC_AGE,A,1972,16.17707337,
SWE,LFPR,65MORE,PC_AGE,A,1973,14.99732191,
SWE,LFPR,65MORE,PC_AGE,A,1974,13.61373166,
SWE,LFPR,65MORE,PC_AGE,A,1975,12.46946908,
SWE,LFPR,65MORE,PC_AGE,A,1976,10.70528967,
SWE,LFPR,65MORE,PC_AGE,A,1977,8.560794045,
SWE,LFPR,65MORE,PC_AGE,A,1978,8.588957055,
SWE,LFPR,65MORE,PC_AGE,A,1979,8.737864078,
SWE,LFPR,65MORE,PC_AGE,A,1980,8.674698795,
SWE,LFPR,65MORE,PC_AGE,A,1981,8.192771084,
SWE,LFPR,65MORE,PC_AGE,A,1982,8.423586041,
SWE,LFPR,65MORE,PC_AGE,A,1983,7.850241546,
SWE,LFPR,65MORE,PC_AGE,A,1984,7.177615572,
SWE,LFPR,65MORE,PC_AGE,A,1985,6.730769231,
SWE,LFPR,65MORE,PC_AGE,A,1986,7.628128725,
SWE,LFPR,65MORE,PC_AGE,A,1987,7.701421801,
SWE,LFPR,65MORE,PC_AGE,A,1988,9.004739336,
SWE,LFPR,65MORE,PC_AGE,A,1989,9.371293001,
SWE,LFPR,65MORE,PC_AGE,A,1990,8.561236623,
SWE,LFPR,65MORE,PC_AGE,A,1991,9.557945042,
SWE,LFPR,65MORE,PC_AGE,A,1992,9.134615385,
SWE,LFPR,65MORE,PC_AGE,A,1993,8.4643289,
SWE,LFPR,65MORE,PC_AGE,A,1994,8.880778589,
SWE,LFPR,65MORE,PC_AGE,A,1995,9.259259259,
SWE,LFPR,65MORE,PC_AGE,A,1996,7.914572864,
SWE,LFPR,65MORE,PC_AGE,A,1997,7.42637644,
SWE,LFPR,65MORE,PC_AGE,A,1998,8.051948052,
SWE,LFPR,65MORE,PC_AGE,A,1999,7.275132275,
SWE,LFPR,65MORE,PC_AGE,A,2000,10.32171582,
SWE,LFPR,65MORE,PC_AGE,A,2001,9.568733154,
SWE,LFPR,65MORE,PC_AGE,A,2002,9.959623149,
SWE,LFPR,65MORE,PC_AGE,A,2003,10.20134228,
SWE,LFPR,65MORE,PC_AGE,A,2004,9.292446568,
SWE,LFPR,65MORE,PC_AGE,A,2005,10.08096109,
SWE,LFPR,65MORE,PC_AGE,A,2006,10.30795001,
SWE,LFPR,65MORE,PC_AGE,A,2007,11.26690035,
SWE,LFPR,65MORE,PC_AGE,A,2008,12.33781836,
SWE,LFPR,65MORE,PC_AGE,A,2009,12.73387226,
SWE,LFPR,65MORE,PC_AGE,A,2010,13.52351916,
SWE,LFPR,65MORE,PC_AGE,A,2011,7.445784497,
SWE,LFPR,65MORE,PC_AGE,A,2012,8.480858597,
SWE,LFPR,65MORE,PC_AGE,A,2013,8.40386274,
SWE,LFPR,65MORE,PC_AGE,A,2014,9.708426946,
SWE,LFPR,65MORE,PC_AGE,A,2015,9.695115326,
SWE,LFPR,65MORE,PC_AGE,A,2016,9.387733569,
SWE,LFPR,65MORE,PC_AGE,A,2017,10.17231518,
SWE,LFPR,65MORE,PC_AGE,A,2018,10.1077956,
SWE,LFPR,65MORE,PC_AGE,A,2019,10.42473085,
SWE,LFPR,65MORE,PC_AGE,A,2020,10.93264522,
CHE,LFPR,15_24,PC_AGE,A,1991,71.60547708,
CHE,LFPR,15_24,PC_AGE,A,1992,70.74945195,
CHE,LFPR,15_24,PC_AGE,A,1993,72.50408548,
CHE,LFPR,15_24,PC_AGE,A,1994,67.97525723,
CHE,LFPR,15_24,PC_AGE,A,1995,66.1924652,
CHE,LFPR,15_24,PC_AGE,A,1996,66.4282838,
CHE,LFPR,15_24,PC_AGE,A,1997,66.95816051,
CHE,LFPR,15_24,PC_AGE,A,1998,67.21709472,
CHE,LFPR,15_24,PC_AGE,A,1999,68.5982468,
CHE,LFPR,15_24,PC_AGE,A,2000,68.28327,
CHE,LFPR,15_24,PC_AGE,A,2001,67.76613794,
CHE,LFPR,15_24,PC_AGE,A,2002,69.26331259,
CHE,LFPR,15_24,PC_AGE,A,2003,69.35303383,
CHE,LFPR,15_24,PC_AGE,A,2004,67.05691657,
CHE,LFPR,15_24,PC_AGE,A,2005,65.65560948,
CHE,LFPR,15_24,PC_AGE,A,2006,68.61822047,
CHE,LFPR,15_24,PC_AGE,A,2007,67.37367856,
CHE,LFPR,15_24,PC_AGE,A,2008,67.13226186,
CHE,LFPR,15_24,PC_AGE,A,2009,67.26814656,
CHE,LFPR,15_24,PC_AGE,A,2010,68.11109027,
CHE,LFPR,15_24,PC_AGE,A,2011,68.55905728,
CHE,LFPR,15_24,PC_AGE,A,2012,67.58380206,
CHE,LFPR,15_24,PC_AGE,A,2013,68.01118714,
CHE,LFPR,15_24,PC_AGE,A,2014,67.90431007,
CHE,LFPR,15_24,PC_AGE,A,2015,67.51831049,
CHE,LFPR,15_24,PC_AGE,A,2016,68.35486356,
CHE,LFPR,15_24,PC_AGE,A,2017,68.66882645,
CHE,LFPR,15_24,PC_AGE,A,2018,67.99011329,
CHE,LFPR,15_24,PC_AGE,A,2019,66.47841848,
CHE,LFPR,15_24,PC_AGE,A,2020,65.01559176,
CHE,LFPR,55_64,PC_AGE,A,1991,63.79628089,
CHE,LFPR,55_64,PC_AGE,A,1992,65.20077499,
CHE,LFPR,55_64,PC_AGE,A,1993,65.56096001,
CHE,LFPR,55_64,PC_AGE,A,1994,64.20415377,
CHE,LFPR,55_64,PC_AGE,A,1995,63.98751494,
CHE,LFPR,55_64,PC_AGE,A,1996,65.56015302,
CHE,LFPR,55_64,PC_AGE,A,1997,65.74839956,
CHE,LFPR,55_64,PC_AGE,A,1998,66.58004061,
CHE,LFPR,55_64,PC_AGE,A,1999,66.40613257,
CHE,LFPR,55_64,PC_AGE,A,2000,65.08639306,
CHE,LFPR,55_64,PC_AGE,A,2001,68.24260098,
CHE,LFPR,55_64,PC_AGE,A,2002,65.90777709,
CHE,LFPR,55_64,PC_AGE,A,2003,67.43478251,
CHE,LFPR,55_64,PC_AGE,A,2004,67.40021416,
CHE,LFPR,55_64,PC_AGE,A,2005,67.64708726,
